MOTHERLODE_ID,PROJECT_ID,RESPONDENT_ID,METHOD_ID,METHOD_TYPE,PROJECT_NUMBER,CREATED_ON,PRACTICE,RESPONDENT_DATE,RESPONDENT_LANGUAGE,TEMPLATE_NUMBER_162048140,ENTITY_ID,SCAN_RESPONDENT_ID,AUTO_INCREMENT,CASEID,BATCH_ID,LANG1,Q1,Q2_DK,Q3,Q3_1,Q4,Q7,Q8,Q25,Q10,Q11,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13H,Q13I,Q13J,Q13K,Q13L,Q14A,Q14B,Q14C,Q14D,Q14E,Q14F,Q14G,Q17,Q18,Q9,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q20A,Q20B,Q20C,Q20D,Q20E,Q20F,Q20G,Q20H,Q21,Q23A,Q23B,Q23C,Q23D,Q23E,Q23F,Q23G,Q24A,Q24B,Q24C,Q24D,Q24E,Q24F,Q24G,Q26,Q27A,Q27B,Q27C,Q27D,Q27E,Q28A,Q28B,Q28C,Q29,Q30A,Q30B,Q30C,Q30D,Q30E,Q30F,Q30G,Q30H,Q30I,Q31,Q32,Q33,Q34,Q35,Q36A,Q36B,Q36C,Q36D,Q36E,Q36F,Q36G,Q37A,Q37B,Q37C,Q37D,Q37E,Q38,Q39A,Q39B,Q39C,Q39D,Q39E,Q39F,Q39G,Q39H,Q39I,Q40,Q41,Q42,Q43,Q44,Q45,Q46A,Q46B,Q46C,Q46D,Q47,Q48,Q50,Q50_DNA,Q51,Q51_DNA,Q51A,Q52,Q53,Q54,Q55,Q56A,Q56B,Q56C,Q57A,Q57B,Q57C,Q57D,Q58A,Q58B,Q58C,Q58D,Q58E,Q59A,Q59B,Q61A,Q61B,Q61C,Q61D,Q62,Q63,Q64A,Q64B,Q64C,Q64D,Q65A,Q65B,Q66A,Q66B,Q66C,Q66D,Q67A,Q67B,Q67C,Q67D,Q67E,Q68A,Q68B,Q68C,Q68D,Q68E,Q69A,Q69B,Q69C,Q69D,Q70A,Q70B,Q70C,Q70D,Q71A,Q71B,Q71C,Q71D,Q71E,Q71F,Q72,Q73A,Q73B,Q73C,Q73D,Q73E,Q73F,Q73G,Q73H,Q74_NO,Q74A,Q74B,Q74C,Q75A,Q75B,Q75C,Q75D,Q75E,Q75F,Q75G,Q75H,Q75_1A,Q75_1B,Q75_1C,Q76A,Q76B,Q76C,Q76D,Q76E,Q76F,Q76_1A,Q76_1B,Q76_1C,Q76_1D,Q76_1E,Q76_1F,Q76_1G,Q76_1H,Q77,Q78_M,Q78_Y,Q79,Q80,Q80A,Q81,Q83,Q84,Q85,Q86,Q87,Q87A,Q87B,Q88A,Q88B,Q88C,Q88D,Q88E,Q88F,Q89,Q90,Q91,Q91A,Q92,Q92_NONE,Q92A,Q93,Q93_NONE,Q94,Q95,BAYLOR_2014_LANGUAGE,AGE,AGE_VALID,STRATUM_KEY,STATE,PROJWT,WEIGHT,Q2,RELTRAD,I_GENDER,I_EDUC,I_MARITAL,I_RELIGION,I_ATTEND
128172884,33370,01_001805_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139830266,4139830266,1805,1805,73,en-US,12,,3,4,7,5,2,3,5,8,2,4,3,1,4,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,,4,4,1,4,4,4,4,2,4,2,4,2,4,2,2,4,4,4,1,,4,4,,2,,2,3,1,3,4,,2,4,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,2,3,3,3,1,2,3,1,2,2,3,3,3,,1,1,8,1,2,3,1,1,1,1,2,,2,2,3,2,2,2,2,0,0,50,,,1,2,1,3,5,2,,,,2,2,2,2,2,2,8,8,8,12,9998,2,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,3,3,3,3,2,1,2,1,1,1,2,1,2,1,,,2,,2,2,2,2,2,2,2,2,3,2,3,4,3,3,4,2,2,2,1,2,2,2,2,1,2,1,2,1947,1,2,1,6,,,,2,2,2,8,,1,,,,,1,4,3,2,,1,,,,3,,1,67,1,22,MA,54349.3575236789,0.730550363879944,American Baptist,3,1,3,2,3,6
128172885,33370,01_001806_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139832300,4139832300,1806,1806,73,en-US,46,,1,4,0,,,2,3,0,1,1,1,1,2,1,1,1,1,1,1,1,8,1,3,3,1,1,1,4,4,,4,1,2,4,4,1,4,1,4,1,4,1,4,1,4,1,1,1,1,1,1,1,3,1,4,3,3,1,3,1,4,4,4,4,4,1,4,1,2,1,1,2,2,2,2,2,2,1,5,4,3,3,2,3,3,2,2,3,3,3,2,2,4,2,2,1,1,1,2,1,3,2,2,3,1,2,2,1,3,1,4,2,2,2,2,2,0,,1,,1,1,,,,2,,,,1,3,3,1,0,0,9,3,3,16,,4,4,4,2,1,1,1,1,2,1,3,3,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,2,2,2,2,3,2,2,3,1,3,2,3,3,1,2,1,1,1,1,2,2,2,1,,,,,,,,,,,,2,1,5,4,4,3,4,4,2,2,1,2,2,2,1,2,2,2,8,1969,1,2,2,3,40,5,2,1,2,1,1,2,1,1,2,2,2,1,6,,1,,1,,,,1,6,1,45,1,33,MD,17054.9126606825,0.229247836918291,,7,2,5,1,6,1
128172886,33370,01_001807_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139831615,4139831615,1807,1807,73,en-US,36,,4,4,8,5,1,3,0,0,2,2,1,2,3,3,3,3,3,3,3,3,1,1,1,2,,,,1,1,4,4,3,1,4,3,3,4,3,4,4,4,4,4,3,2,4,4,4,3,3,4,4,3,3,3,3,3,3,3,4,1,1,1,1,1,4,3,3,4,1,2,2,2,2,2,2,2,2,5,,1,3,2,2,3,3,3,3,3,3,2,2,3,2,3,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,0,0,,,39,,5,,,6,1,4,4,4,4,3,3,3,,,7,1,1,32,12,2,1,1,4,1,2,,,,,,,4,1,4,3,,,,5,,,,,,,,,,,3,3,0,0,3,3,3,3,3,3,2,2,1,1,2,2,2,1,2,,,,,,,,,,,,,2,4,4,4,2,2,2,2,2,1,1,1,2,1,1,1,2,2,11,1969,1,3,2,6,,,,,2,1,8,,1,,,,,,3,1,2,3,,22,3,,,1,1,45,1,31,MS,73569.0873131861,0.988897126954031,Spirit of Prayer Holiness Church,3,2,2,3,3,6
128172887,33370,01_001808_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139835752,4139835752,1808,1808,73,en-US,20,1,2,3,0,,,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,1,2,8,8,8,2,4,1,,4,2,1,2,1,1,4,1,4,1,1,1,4,1,1,4,4,4,2,2,4,4,4,1,3,4,3,1,3,3,4,1,4,4,4,1,4,1,2,2,2,2,2,2,2,2,2,1,1,6,1,1,8,1,2,2,1,3,3,2,4,3,4,3,4,1,2,1,8,1,8,1,8,8,2,1,2,1,2,1,2,2,2,2,2,0,0,17,,18,,2,1,3,3,1,3,3,3,2,3,4,1,0,0,0,0,0,20,20,2,1,3,2,2,1,1,1,1,1,2,3,1,1,1,4,1,1,1,1,1,2,1,2,2,3,5,0,0,0,4,8,1,8,3,1,3,3,2,3,2,2,1,1,1,2,1,2,1,,,2,2,4,4,4,1,3,2,2,2,4,4,3,4,1,1,2,2,3,2,1,1,1,,2,1,1,2,8,1957,1,4,2,1,25,2,1,2,2,1,1,1,2,2,2,2,2,,4,,2,3,,16,,1,3,3,1,57,1,42,OR,79027.7693196566,1.06227135450391,,1,2,3,2,1,1
128172314,33370,01_001809_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139836007,4139836007,1809,1809,73,en-US,16,,3,3,6,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,1,1,3,3,2,1,3,2,2,3,2,2,4,2,4,2,3,2,4,1,4,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,2,1,4,3,3,1,4,2,4,1,1,2,2,2,2,2,2,1,3,3,3,3,2,3,3,4,2,3,3,3,3,3,3,2,3,2,1,1,2,1,2,3,2,1,8,2,3,1,4,2,3,2,2,2,2,0,0,,1,,1,1,,,,2,,,,2,2,3,2,0,0,8,8,8,16,,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,4,4,4,3,4,4,2,2,4,4,2,4,2,2,2,4,2,2,2,3,2,3,2,2,3,1,1,1,1,1,1,2,1,2,1,,,,,,,,,,,,4,2,2,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,9,1982,1,2,2,2,60,4,2,2,2,2,8,1,,,,,,,7,,2,,1,,,,3,4,1,32,1,43,NY,70888.904990512,0.952870791771667,,4,2,6,1,4,5
128172888,33370,01_001810_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139831609,4139831609,1810,1810,73,en-US,45,,1,4,5,4,4,2,3,4,2,2,1,1,1,1,1,1,1,1,1,4,1,3,8,4,8,8,8,2,1,5,4,2,3,3,3,2,4,2,3,2,2,,4,3,2,4,4,4,2,,4,4,,2,,2,2,3,2,4,4,1,4,4,1,2,3,3,2,1,1,2,2,2,2,2,2,1,4,4,3,3,2,1,2,2,1,1,2,1,3,4,4,4,4,1,1,1,1,1,2,1,2,1,1,1,1,2,3,2,3,2,2,1,1,0,0,20,,23,,2,1,3,1,1,2,2,2,3,3,2,3,8,8,8,5,0,13,13,1,1,1,3,2,1,3,1,3,1,3,3,2,2,2,3,2,1,1,1,1,2,2,2,2,2,2,5,0,2,0,5,2,0,3,3,3,3,3,3,2,1,1,1,1,1,2,2,2,,4,4,,3,2,3,2,2,2,2,2,2,2,4,4,3,2,2,2,2,2,2,2,2,2,1,1,1,2,,,1,8,1,3,50,2,2,2,1,2,8,2,1,2,2,2,2,1,6,6,2,3,,19,1,,3,5,1,0,,31,MS,17054.9126606825,0.229247836918291,Word of Faith,1,2,5,2,1,4
128172315,33370,01_001811_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139833705,4139833705,1811,1811,73,en-US,45,,4,4,7,3,3,3,3,5,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,0,1,1,1,1,8,4,3,4,4,4,3,4,1,4,2,4,1,4,2,4,4,4,4,2,4,4,4,4,1,2,2,4,1,2,4,1,1,4,2,1,2,4,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,3,3,,3,3,3,3,2,2,2,2,3,2,8,3,1,1,1,3,2,1,8,2,1,1,3,2,4,2,2,2,2,0,0,22,,,1,2,1,4,3,1,4,4,4,2,2,2,2,7,7,7,7,7,12,10,1,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,1,3,3,2,2,2,1,2,1,1,1,2,1,2,1,,4,3,,4,3,3,3,3,3,3,3,1,1,5,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,8,1978,1,2,2,6,,,,2,2,2,8,1,2,2,2,2,2,1,4,1,2,4,,19,4,,3,6,1,36,1,41,LA,50416.6892542863,0.677688428318476,,1,2,3,2,1,6
128172889,33370,01_001812_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139832921,4139832921,1812,1812,73,en-US,12,,4,4,7,2,3,3,3,5,1,1,3,1,3,2,1,1,1,1,1,1,0,4,0,,,,,2,1,3,4,2,2,4,3,3,4,2,4,3,4,2,4,1,2,4,4,3,1,2,4,4,4,2,3,3,3,1,3,4,1,1,4,4,1,2,3,2,,2,2,2,2,2,2,2,2,1,4,6,2,1,8,2,3,2,1,3,1,3,2,2,4,2,3,2,8,2,1,1,8,1,1,8,1,1,2,1,,2,3,2,2,2,2,0,0,,,,,5,,,,1,3,2,1,2,2,3,2,0,0,8,4,3,12,,2,2,2,3,1,1,2,1,1,1,2,3,3,3,2,3,3,2,3,4,,3,2,3,3,2,1,4,8,1,8,8,8,8,3,3,2,3,1,3,1,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,1,1,5,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,,1,1,1,1,70,5,8,2,,2,8,,,,,,,,4,,2,3,,,0,1,3,2,1,0,,33,LA,20160.6356240528,0.270994182125997,Full Gospel Baptist,1,2,3,3,1,6
128172890,33370,01_001813_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139833251,4139833251,1813,1813,73,en-US,24,,3,4,5,5,1,3,4,5,,,,,3,,,,,,,,,,2,,,,,1,1,3,4,,,,,,,,,,4,,4,,2,4,4,4,,,,,,,,,,,4,4,,,,,,,4,,2,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25,,,1,2,2,3,4,,3,3,3,3,3,3,3,7,7,7,8,8,24,,2,2,2,4,,,1,1,1,1,,,2,1,2,,5,,5,5,5,2,2,,4,2,,,,,,,,,3,3,3,3,2,3,2,1,,1,,,,,2,,,,,4,4,,2,3,,2,2,4,,4,2,1,2,2,2,2,,,1,,,,,,2,,,1,4,,,,,,,,,,,1,,,,,1,3,3,2,,,,,1,3,2,1,0,,41,NC,147890.7879363,1.98791069230734,Christ Disciples of Christ,2,2,2,2,2,4
128172316,33370,01_001814_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139818155,4139818155,1814,1814,73,en-US,46,,1,1,0,,,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,6,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,4,4,4,4,2,2,1,2,2,1,1,2,2,2,2,2,1,6,6,4,3,2,2,1,3,1,2,2,1,2,3,4,2,4,1,2,1,1,1,2,2,1,1,3,1,2,1,3,2,3,1,2,2,2,0,0,,1,32,,5,,,,1,1,1,3,2,3,3,3,0,0,0,8,8,16,45,4,4,4,1,1,1,1,1,2,1,2,,1,1,1,3,1,1,1,1,1,2,2,1,3,4,3,1,2,1,1,0,4,0,3,1,3,2,3,3,1,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,1,1,5,4,3,3,3,3,2,1,1,1,2,1,2,1,2,1,2,1981,1,1,2,1,40,5,1,2,2,2,8,1,,,,,,2,4,,2,1,,25,1,,3,5,1,33,1,11,TX,21707.2243962574,0.291783038550186,,7,1,3,3,6,1
128172891,33370,01_001815_00000073,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/19/2014,en-US,162048140,4139830235,4139830235,1815,1815,73,en-US,46,,,3,0,,,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,8,8,3,1,1,0,3,4,5,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,3,4,2,2,3,3,3,4,3,4,3,4,2,3,2,4,1,1,2,2,2,2,2,2,1,5,2,3,3,2,4,3,3,3,3,3,1,3,3,3,3,2,2,1,2,2,2,2,3,1,2,2,1,2,2,3,1,3,2,2,2,2,0,0,22,,56,,4,,,,1,,,4,3,3,3,3,1,1,4,7,6,31,16,3,3,3,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,4,1,3,1,3,2,2,3,2,1,1,2,1,1,2,,,1,,,,,,,,,,,,3,3,3,3,2,1,4,2,1,2,1,2,1,2,1,2,1,2,11,1952,1,1,2,,,,,1,,1,1,1,2,2,2,2,2,1,4,5,1,2,,31,,1,3,1,1,62,1,21,CA,17054.9126606825,0.229247836918291,,7,2,3,3,6,1
128172317,33370,01_001826_00000074,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/21/2014,en-US,162048140,4139829880,4139829880,1826,1826,74,en-US,9998,1,1,3,2,,,8,1,2,1,1,1,1,1,1,1,1,1,1,2,1,8,8,1,1,0,1,1,3,4,,3,3,3,3,3,3,2,1,3,3,3,3,4,2,5,4,3,3,3,3,4,4,4,1,4,3,3,1,2,1,1,1,4,4,4,1,4,4,2,1,2,2,2,2,2,2,2,1,6,6,2,1,2,2,1,1,1,2,2,1,3,2,3,2,1,1,1,1,1,1,3,8,8,8,8,2,3,1,2,1,3,2,2,2,2,0,0,,1,,1,1,,,,2,,,,1,4,3,1,0,0,6,8,5,,9998,4,4,4,1,1,1,1,1,1,1,3,3,2,2,2,3,1,1,3,1,1,4,2,2,2,2,1,2,3,0,8,4,4,8,3,1,3,3,3,3,2,1,1,1,1,1,2,2,2,1,,,,,,,,,,,,1,1,5,5,4,5,2,5,3,1,1,1,2,1,2,1,1,2,6,1987,1,1,2,1,45,2,1,2,2,2,8,2,1,2,2,2,,,6,,2,,1,,,,2,3,1,27,1,21,NY,24475.0167423343,0.328987005583093,,,2,5,1,,3
128172892,33370,01_001827_00000074,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/21/2014,en-US,162048140,4139833058,4139833058,1827,1827,74,en-US,29,,3,3,3,4,2,,1,4,2,2,1,1,1,1,2,2,2,1,1,1,1,3,0,0,0,0,4,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,3,4,2,3,3,3,3,2,3,2,4,3,3,3,4,2,3,3,1,1,1,3,1,1,3,1,1,1,5,1,4,2,2,2,2,0,1,29,,,1,2,1,3,3,1,3,3,3,3,3,3,4,4,4,8,8,8,29,29,3,3,3,4,1,1,1,1,1,1,4,4,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,2,2,2,4,1,0,2,3,2,3,3,3,3,2,1,1,2,1,1,1,2,1,1,,,,,,,,,,,,3,3,2,1,3,3,3,3,3,1,1,2,1,1,2,1,2,1,5,1951,1,2,2,1,40,1,1,1,2,2,8,1,2,2,2,2,2,1,7,,2,3,,32,0,,3,7,1,63,1,41,MA,26544.4028195717,0.356803171598951,,5,1,6,2,5,3
128172318,33370,01_001829_00000074,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/21/2014,en-US,162048140,4139832004,4139832004,1829,1829,74,en-US,12,,3,3,2,1,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,4,7,3,2,2,2,2,2,1,3,3,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,0,41,,,1,2,2,1,1,2,1,,,3,2,3,3,1,1,7,7,1,13,13,1,1,1,4,1,1,8,8,8,8,1,1,2,2,2,3,3,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,3,1,1,2,1,2,2,2,2,2,1,1,,,,,,,,,,,,1,5,5,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,,,1,2,1,1,43,3,2,2,2,1,1,,,,,,,,6,,2,1,,24,1,,3,5,1,0,,32,OH,37213.5175414216,0.500214722304559,,1,2,5,2,1,3
128172319,33370,01_001830_00000074,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/21/2014,en-US,162048140,4139837461,4139837461,1830,1830,74,en-US,45,,2,2,3,1,2,8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,8,2,1,2,3,1,2,2,3,,,,,,,,,1,3,3,3,3,3,3,3,3,3,2,2,1,3,1,3,,1,4,3,3,3,3,3,1,1,1,2,2,2,2,2,2,1,3,2,3,2,2,2,3,3,1,2,1,2,4,4,3,4,4,2,1,1,2,2,1,3,2,3,2,1,1,2,3,2,1,2,2,2,2,0,0,27,,28,,5,,,,1,3,1,3,1,3,3,2,1,1,9,9,1,12,36,1,1,1,3,2,1,2,1,1,1,1,1,2,2,2,3,1,1,1,1,1,4,1,2,2,2,3,3,0,0,4,1,1,0,2,2,3,3,3,3,1,2,1,1,1,2,1,2,1,,4,3,4,5,5,5,5,3,4,4,3,1,1,5,1,3,3,1,1,1,1,1,1,2,1,2,1,2,1,4,1959,1,3,1,1,73,5,2,1,2,2,8,1,,,,,,1,4,,2,1,,33,1,,3,6,1,55,1,43,TX,62002.407152873,0.83342072787575,Baptist,1,1,3,3,1,3
128172321,33370,01_001852_00000075,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/24/2014,en-US,162048140,4139833537,4139833537,1852,1852,75,en-US,46,,1,1,0,,,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,0,2,2,4,6,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,1,4,2,2,1,4,3,4,3,4,3,4,3,4,1,2,1,1,1,1,1,2,2,2,1,2,3,2,1,2,3,3,3,2,1,1,1,3,4,4,4,1,2,1,3,3,1,1,2,1,3,3,1,1,2,2,2,4,2,2,2,2,0,6,,1,,1,1,,,,2,,,,2,3,4,1,0,0,9,9,9,37,37,4,4,4,1,1,1,2,1,1,1,4,4,1,1,1,4,1,1,1,1,1,3,3,1,1,1,2,2,2,1,4,1,2,0,1,1,2,2,3,3,1,2,1,1,1,2,2,2,1,,2,3,3,2,2,2,4,2,2,4,1,1,1,5,1,3,3,2,1,5,2,1,2,1,2,2,2,2,1,4,1981,1,2,2,1,54,5,2,1,2,1,1,1,,,,,,1,4,,1,,1,,,,3,5,1,33,1,41,MI,79997.7030041805,1.07530895859811,,7,1,3,1,6,1
128172320,33370,01_001853_00000075,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/24/2014,en-US,162048140,4139830959,4139830959,1853,1853,75,en-US,45,,4,4,7,5,6,3,5,0,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,8,8,8,8,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,1,1,4,4,2,1,4,1,1,4,1,1,4,4,2,3,2,2,2,2,2,2,2,2,1,2,1,3,4,1,3,4,4,3,1,4,1,3,2,2,3,2,2,2,2,1,1,1,3,2,1,1,2,2,2,2,2,4,2,2,2,2,0,0,,1,,1,5,2,3,6,1,,4,,1,1,2,3,8,0,6,5,2,45,,1,1,1,4,2,1,1,1,3,1,3,3,3,3,3,3,4,4,4,4,4,3,3,2,2,2,4,1,2,0,4,1,1,0,1,3,3,3,1,3,2,1,1,1,1,1,1,2,1,,4,3,2,5,4,3,3,3,3,3,3,1,1,5,1,3,2,2,2,3,1,2,1,1,2,1,1,1,1,5,1955,1,2,2,1,55,5,1,2,2,2,8,1,2,2,2,2,2,,3,,1,3,,20,,1,3,5,1,59,1,23,AZ,109335.488820891,1.46966008031085,,1,1,2,3,1,6
128172893,33370,01_001854_00000075,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/24/2014,en-US,162048140,4139836559,4139836559,1854,1854,75,en-US,17,,1,4,7,3,3,2,5,7,3,3,1,2,2,2,1,1,1,1,1,1,0,4,4,2,0,3,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,1,2,4,4,1,1,4,1,1,2,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,6,6,3,3,2,1,2,3,1,3,2,1,3,1,1,1,4,1,1,1,1,1,2,3,1,1,8,1,2,1,2,2,4,1,2,2,2,0,0,,1,,1,1,,,,2,,,,3,3,3,3,0,0,4,3,2,7,,1,1,1,4,1,1,3,1,3,1,2,3,3,2,2,3,4,4,4,2,4,2,2,2,2,2,2,1,3,2,1,1,2,2,3,3,3,3,3,3,1,2,1,1,1,2,1,2,1,1,,,,,,,,,,,,3,3,3,3,2,2,2,2,2,1,1,1,2,1,1,2,1,2,5,1961,1,1,2,1,40,3,1,2,1,2,,,1,,,,,,3,,2,,1,,,1,3,5,1,53,1,43,FL,217142.887588302,2.91877995931162,First Church of God L.A.,1,2,2,1,1,6
128172894,33370,01_001855_00000075,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/24/2014,en-US,162048140,4139833033,4139833033,1855,1855,75,en-US,12,,3,3,7,5,2,3,3,6,3,3,3,3,3,2,1,1,1,1,1,1,1,3,0,3,0,0,0,2,1,8,3,,4,4,4,3,4,1,4,1,4,1,4,1,2,4,4,4,1,4,4,4,4,1,4,4,4,1,3,4,2,1,4,2,1,3,3,3,2,1,2,2,2,2,2,2,2,1,4,6,3,3,2,3,4,4,3,4,3,3,2,2,3,2,3,1,1,1,1,1,3,1,3,2,1,2,2,1,2,2,3,2,2,2,2,0,0,38,,41,,5,,,,1,3,3,3,3,2,3,3,8,8,8,8,2,12,12,3,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,4,4,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,11,1947,1,1,2,6,,,,2,2,2,8,,1,,,,,,7,3,1,1,,30,2,,3,6,1,67,1,33,CA,17054.9126606825,0.229247836918291,Missionary Baptist,3,2,6,3,3,6
128172895,33370,01_001856_00000075,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/24/2014,en-US,162048140,4139834049,4139834049,1856,1856,75,en-US,16,1,2,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,5,4,2,2,2,2,4,4,1,2,3,2,3,2,3,3,4,2,4,4,4,1,3,1,2,1,1,2,2,2,2,2,2,1,6,4,2,1,8,3,3,3,3,3,3,1,3,3,3,3,2,2,8,8,8,8,8,8,8,8,8,1,1,1,3,1,2,2,2,2,2,0,0,35,,41,,5,1,3,3,1,3,3,3,2,2,2,2,6,1,8,8,3,16,23,3,2,2,3,1,1,1,1,8,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,3,1,3,3,3,3,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,4,4,5,5,5,4,4,3,2,1,2,1,2,1,1,2,1,12,1966,1,3,2,3,60,4,2,1,1,1,1,1,,,,,,,7,6,1,1,,36,2,,3,6,1,48,1,42,CT,125403.157088435,1.68563762695329,,4,1,6,3,4,3
128172322,33370,01_001857_00000075,162048140_01,SCAN,162048140,3/26/2014,OTHER,3/24/2014,en-US,162048140,4139833234,4139833234,1857,1857,75,en-US,12,1,3,4,5,3,1,3,4,5,3,1,1,1,3,3,1,1,1,1,1,1,2,4,1,3,1,1,1,2,1,6,4,4,2,4,4,4,4,4,4,2,4,4,4,2,2,4,4,4,3,4,4,4,4,2,3,3,4,1,4,3,1,1,4,1,1,3,3,2,2,1,1,2,2,2,2,2,2,1,4,5,3,2,2,2,3,3,2,3,3,1,3,3,3,2,3,1,1,1,1,1,3,3,1,2,2,2,3,1,2,2,3,2,2,2,2,0,0,35,,,1,2,1,4,3,1,3,3,4,2,2,3,2,6,6,7,7,6,12,12,3,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,,4,2,2,2,4,2,1,1,3,3,3,3,3,3,2,1,1,2,1,1,2,2,2,1,,,,,,,,,,,,3,3,3,3,3,3,3,3,2,1,1,2,1,1,1,2,2,2,12,1977,1,3,1,6,,,,1,1,2,8,,1,,,,,1,4,3,2,2,,26,2,,3,5,1,37,1,41,VA,80887.5881444036,1.08727057033783,,3,2,3,2,3,4
